weibo_id,original_text,user_id,created_at,retweet_count,comment_count,like_count,user_authentication,original_link,decoded_link,is_paper,confidence,source,doi,matched_pattern
607,,1730177302.0,,0,0,0,蓝V,https://onlinelibrary.wiley.com/doi/10.1002/anie.202011474,https://onlinelibrary.wiley.com/doi/10.1002/anie.202011474,True,high,DOI,10.1002/anie.202011474,DOI
608,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.10549,http://arxiv.org/abs/2009.10549,True,high,arXiv,,arXiv
608,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.10549,https://www.arxiv-vanity.com/papers/2009.10549,True,high,arXiv,,arXiv
609,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.10058,http://arxiv.org/abs/2009.10058,True,high,arXiv,,arXiv
609,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.10058,https://www.arxiv-vanity.com/papers/2009.10058,True,high,arXiv,,arXiv
610,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.10013,http://arxiv.org/abs/2009.10013,True,high,arXiv,,arXiv
610,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.10013,https://www.arxiv-vanity.com/papers/2009.10013,True,high,arXiv,,arXiv
611,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.09343,http://arxiv.org/abs/2009.09343,True,high,arXiv,,arXiv
611,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.09343,https://www.arxiv-vanity.com/papers/2009.09343,True,high,arXiv,,arXiv
612,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.09496,http://arxiv.org/abs/2009.09496,True,high,arXiv,,arXiv
612,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.09496,https://www.arxiv-vanity.com/papers/2009.09496,True,high,arXiv,,arXiv
613,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.08825,http://arxiv.org/abs/2009.08825,True,high,arXiv,,arXiv
613,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.08825,https://www.arxiv-vanity.com/papers/2009.08825,True,high,arXiv,,arXiv
614,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2009.08891,http://arxiv.org/abs/2009.08891,True,high,arXiv,,arXiv
614,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2009.08891,https://www.arxiv-vanity.com/papers/2009.08891,True,high,arXiv,,arXiv
615,,1730177302.0,,0,0,0,蓝V,https://iopscience.iop.org/article/10.3847/2041-8213/abb096,https://iopscience.iop.org/article/10.3847/2041-8213/abb096,True,high,DOI,10.3847/2041-8213/abb096,DOI
616,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1126/sciadv.aba3760,https://doi.org/10.1126/sciadv.aba3760,True,high,DOI,10.1126/sciadv.aba3760,DOI
617,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.15158,http://arxiv.org/abs/2010.15158,True,high,arXiv,,arXiv
617,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.15158,https://www.arxiv-vanity.com/papers/2010.15158,True,high,arXiv,,arXiv
618,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5ea16b2b91e011fa08b8f719?conf=emnlp2020?f=wb,https://www.aminer.cn/pub/5ea16b2b91e011fa08b8f719?conf=emnlp2020?f=wb,True,high,AMiner,,AMiner
619,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.13676,http://arxiv.org/abs/2010.13676,True,high,arXiv,,arXiv
619,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.13676,https://www.arxiv-vanity.com/papers/2010.13676,True,high,arXiv,,arXiv
620,,3097251601.0,,0,0,0,蓝V,https://www.sciencedirect.com/science/article/abs/pii/S0743731520303117?via%3Dihub,https://www.sciencedirect.com/science/article/abs/pii/S0743731520303117?via=ihub,True,high,Elsevier,,Elsevier
621,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.12011,http://arxiv.org/abs/2010.12011,True,high,arXiv,,arXiv
621,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.12011,https://www.arxiv-vanity.com/papers/2010.12011,True,high,arXiv,,arXiv
622,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.11661,http://arxiv.org/abs/2010.11661,True,high,arXiv,,arXiv
622,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.11661,https://www.arxiv-vanity.com/papers/2010.11661,True,high,arXiv,,arXiv
623,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.11475,http://arxiv.org/abs/2010.11475,True,high,arXiv,,arXiv
623,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.11475,https://www.arxiv-vanity.com/papers/2010.11475,True,high,arXiv,,arXiv
624,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.11423,http://arxiv.org/abs/2010.11423,True,high,arXiv,,arXiv
624,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.11423,https://www.arxiv-vanity.com/papers/2010.11423,True,high,arXiv,,arXiv
625,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.11398,http://arxiv.org/abs/2010.11398,True,high,arXiv,,arXiv
625,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.11398,https://www.arxiv-vanity.com/papers/2010.11398,True,high,arXiv,,arXiv
626,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2010.10593,http://arxiv.org/abs/2010.10593,True,high,arXiv,,arXiv
626,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2010.10593,https://www.arxiv-vanity.com/papers/2010.10593,True,high,arXiv,,arXiv
627,,1764919567.0,,0,0,0,红V,https://arxiv.org/abs/2010.10506,https://arxiv.org/abs/2010.10506,True,high,arXiv,,arXiv
627,,1764919567.0,,0,0,0,红V,https://www.sciencedirect.com/science/article/pii/S0021999115007561?via%3Dihub,https://www.sciencedirect.com/science/article/pii/S0021999115007561?via=ihub,True,high,SPRINGER,,SPRINGER
628,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.12954,http://arxiv.org/abs/2011.12954,True,high,arXiv,,arXiv
628,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.12954,https://www.arxiv-vanity.com/papers/2011.12954,True,high,arXiv,,arXiv
629,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.12836,http://arxiv.org/abs/2011.12836,True,high,arXiv,,arXiv
629,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.12836,https://www.arxiv-vanity.com/papers/2011.12836,True,high,arXiv,,arXiv
630,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1016/j.cub.2020.10.078,https://doi.org/10.1016/j.cub.2020.10.078,True,high,DOI,10.1016/j.cub.2020.10.078,DOI
631,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.12836,http://arxiv.org/abs/2011.12836,True,high,arXiv,,arXiv
631,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.12836,https://www.arxiv-vanity.com/papers/2011.12836,True,high,arXiv,,arXiv
632,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.11036,http://arxiv.org/abs/2011.11036,True,high,arXiv,,arXiv
632,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.11036,https://www.arxiv-vanity.com/papers/2011.11036,True,high,arXiv,,arXiv
633,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.11344,http://arxiv.org/abs/2011.11344,True,high,arXiv,,arXiv
633,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.11344,https://www.arxiv-vanity.com/papers/2011.11344,True,high,arXiv,,arXiv
634,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1016/j.isci.2020.101791,https://doi.org/10.1016/j.isci.2020.101791,True,high,DOI,10.1016/j.isci.2020.101791,DOI
635,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.10290,http://arxiv.org/abs/2011.10290,True,high,arXiv,,arXiv
635,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.10290,https://www.arxiv-vanity.com/papers/2011.10290,True,high,arXiv,,arXiv
636,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.10077,http://arxiv.org/abs/2011.10077,True,high,arXiv,,arXiv
636,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.10077,https://www.arxiv-vanity.com/papers/2011.10077,True,high,arXiv,,arXiv
637,,3710258141.0,,0,0,0,金V,https://doi.org/10.1016/j.xinn.2020.100053,https://doi.org/10.1016/j.xinn.2020.100053,True,high,DOI,10.1016/j.xinn.2020.100053,DOI
638,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.08916,http://arxiv.org/abs/2011.08916,True,high,arXiv,,arXiv
638,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.08916,https://www.arxiv-vanity.com/papers/2011.08916,True,high,arXiv,,arXiv
639,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.3847/1538-4365/abbb2d,https://doi.org/10.3847/1538-4365/abbb2d,True,high,DOI,10.3847/1538-4365/abbb2d,DOI
640,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2011.08261,http://arxiv.org/abs/2011.08261,True,high,arXiv,,arXiv
640,,5599962053.0,,0,0,0,普通用户,https://www.arxiv-vanity.com/papers/2011.08261,https://www.arxiv-vanity.com/papers/2011.08261,True,high,arXiv,,arXiv
641,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5fd8b1d691e0119b22c1f3f1/?conf=aaai2021?f=wb,https://www.aminer.cn/pub/5fd8b1d691e0119b22c1f3f1/?conf=aaai2021?f=wb,True,high,AMiner,,AMiner
642,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5ef96b048806af6ef277212d/?conf=ijcai2020?f=wb,https://www.aminer.cn/pub/5ef96b048806af6ef277212d/?conf=ijcai2020?f=wb,True,high,AMiner,,AMiner
643,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5fc4d78691e011abfa2fb02c?conf=aaai2021?f=wb,https://www.aminer.cn/pub/5fc4d78691e011abfa2fb02c?conf=aaai2021?f=wb,True,high,AMiner,,AMiner
644,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1038/s41893-020-00656-5,https://doi.org/10.1038/s41893-020-00656-5,True,high,DOI,10.1038/s41893-020-00656-5,DOI
645,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1021/acs.est.0c04941,https://doi.org/10.1021/acs.est.0c04941,True,high,DOI,10.1021/acs.est.0c04941,DOI
646,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1093/nsr/nwaa292,https://doi.org/10.1093/nsr/nwaa292,True,high,DOI,10.1093/nsr/nwaa292,DOI
647,,1729014640.0,,0,0,0,蓝V,https://www.sciencedirect.com/science/article/abs/pii/S0304383520306273,https://www.sciencedirect.com/science/article/abs/pii/S0304383520306273,True,high,Elsevier,,Elsevier
648,,1729014640.0,,0,0,0,蓝V,https://www.cell.com/biophysj/fulltext/S0006-3495(20)30825-0,https://www.cell.com/biophysj/fulltext/S0006-3495(20)30825-0,True,high,CELL PRESS,,CELL PRESS
649,,1894295570.0,,0,0,0,蓝V,https://www.scirp.org/journal/paperinformation.aspx?paperid=104599&utm_campaign=weibo&utm_medium=chenling,https://www.scirp.org/journal/paperinformation.aspx?paperid=104599&utm_campaign=weibo&utm_medium=chenling,True,high,SCIRP 美国科研出版社,,SCIRP 美国科研出版社
650,,6526109246.0,,0,0,0,普通用户,https://science.sciencemag.org/content/366/6464/447,https://science.sciencemag.org/content/366/6464/447,True,high,Science,,Science
651,,5329434101.0,,0,0,0,蓝V,https://www.nature.com/articles/s43587-020-00003-5?utm_source=weibo&utm_medium=social&utm_term=s43587-020-00003-5,https://www.nature.com/articles/s43587-020-00003-5?utm_source=weibo&utm_medium=social&utm_term=s43587-020-00003-5,True,high,Nature,,Nature
652,,2427364747.0,,0,0,0,蓝V,http://dx.doi.org/10.3390/geosciences10110428,http://dx.doi.org/10.3390/geosciences10110428,True,high,DOI,10.3390/geosciences10110428,DOI
653,,3097251601.0,,0,0,0,蓝V,https://www.nature.com/articles/s41928-020-00510-8,https://www.nature.com/articles/s41928-020-00510-8,True,high,Nature,,Nature
654,,5953063530.0,,0,0,0,普通用户,http://www.iapjournals.ac.cn/dqkx/cn/article/doi/10.3878/j.issn.1006-9895.2010.20107,http://www.iapjournals.ac.cn/dqkx/cn/article/doi/10.3878/j.issn.1006-9895.2010.20107,True,high,DOI,10.3878/j.issn.1006-9895.2010.20107,DOI
655,,2427364747.0,,0,0,0,蓝V,https://doi.org/10.1016/j.cell.2021.01.001,https://doi.org/10.1016/j.cell.2021.01.001,True,high,DOI,10.1016/j.cell.2021.01.001,DOI
656,,6320096202.0,,0,0,0,普通用户,https://onlinelibrary.wiley.com/doi/10.1002/ece3.7088,https://onlinelibrary.wiley.com/doi/10.1002/ece3.7088,True,high,DOI,10.1002/ece3.7088,DOI
657,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.3847/2041-8213/abd318,https://doi.org/10.3847/2041-8213/abd318,True,high,DOI,10.3847/2041-8213/abd318,DOI
658,,5976873363.0,,0,0,0,普通用户,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,True,high,DOI,10.1126/science.abg0879,DOI
659,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.12050,http://arxiv.org/abs/2101.12050,True,high,arXiv,,arXiv
660,,1729014640.0,,0,0,0,蓝V,http://dx.doi.org/10.1126/science.abc1944,http://dx.doi.org/10.1126/science.abc1944,True,high,DOI,10.1126/science.abc1944,DOI
661,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.10450,http://arxiv.org/abs/2101.10450,True,high,arXiv,,arXiv
662,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.10674,http://arxiv.org/abs/2101.10674,True,high,arXiv,,arXiv
663,,1730177302.0,,0,0,0,蓝V,https://doi.org/10.1016/j.agwat.2020.106461,https://doi.org/10.1016/j.agwat.2020.106461,True,high,DOI,10.1016/j.agwat.2020.106461,DOI
664,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.09617,http://arxiv.org/abs/2101.09617,True,high,arXiv,,arXiv
665,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.08052,http://arxiv.org/abs/2101.08052,True,high,arXiv,,arXiv
666,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5fcf52ce91e011f4c80bac83/?conf=aaai2021?f=wb,https://www.aminer.cn/pub/5fcf52ce91e011f4c80bac83/?conf=aaai2021?f=wb,True,high,AMiner,,AMiner
667,,1729014640.0,,0,0,0,蓝V,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,True,high,DOI,10.1126/science.abg0879,DOI
668,,2427364747.0,,0,0,0,蓝V,http://dx.doi.org/10.1126/science.abc1944,http://dx.doi.org/10.1126/science.abc1944,True,high,DOI,10.1126/science.abc1944,DOI
669,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1016/j.cell.2021.01.001,https://doi.org/10.1016/j.cell.2021.01.001,True,high,DOI,10.1016/j.cell.2021.01.001,DOI
670,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.08993,http://arxiv.org/abs/2101.08993,True,high,arXiv,,arXiv
671,,2427364747.0,,0,0,0,蓝V,https://doi.org/10.1038/s41591-020-01198-1,https://doi.org/10.1038/s41591-020-01198-1,True,high,DOI,10.1038/s41591-020-01198-1,DOI
672,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1016/j.cub.2020.12.039,https://doi.org/10.1016/j.cub.2020.12.039,True,high,DOI,10.1016/j.cub.2020.12.039,DOI
673,,6684374689.0,,0,0,0,蓝V,http://www.ecologica.cn/stxb/ch/reader/view_abstract.aspx?file_no=stxb201909241996&flag=1,http://www.ecologica.cn/stxb/ch/reader/view_abstract.aspx?file_no=stxb201909241996&flag=1,True,high,生态学报,,生态学报
674,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.05608,http://arxiv.org/abs/2101.05608,True,high,arXiv,,arXiv
675,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5ee9f15291e01152af022c6a/?conf=aaai2021?f=wb,https://www.aminer.cn/pub/5ee9f15291e01152af022c6a/?conf=aaai2021?f=wb,True,high,AMiner,,AMiner
676,,2427364747.0,,0,0,0,蓝V,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,True,high,DOI,10.1126/science.abg0879,DOI
677,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5fca0ff891e011654d99e762/?conf=aaai2021?f=wb,https://www.aminer.cn/pub/5fca0ff891e011654d99e762/?conf=aaai2021?f=wb,True,high,AMiner,,AMiner
678,,1764919567.0,,0,0,0,红V,https://arxiv.org/abs/2101.06254,https://arxiv.org/abs/2101.06254,True,high,arXiv,,arXiv
679,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1126/science.abd7331,https://doi.org/10.1126/science.abd7331,True,high,DOI,10.1126/science.abd7331,DOI
679,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1126/science.abf6894,https://doi.org/10.1126/science.abf6894,True,high,DOI,10.1126/science.abf6894,DOI
680,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.05996,http://arxiv.org/abs/2101.05996,True,high,arXiv,,arXiv
681,,3889212468.0,,0,0,0,普通用户,https://doi.org/10.1002/essoar.10504658.1,https://doi.org/10.1002/essoar.10504658.1,True,high,DOI,10.1002/essoar.10504658.1,DOI
682,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.04287,http://arxiv.org/abs/2101.04287,True,high,arXiv,,arXiv
683,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2101.02268,http://arxiv.org/abs/2101.02268,True,high,arXiv,,arXiv
684,,2427364747.0,,0,0,0,蓝V,https://doi.org/10.1002/essoar.10504658.1,https://doi.org/10.1002/essoar.10504658.1,True,high,DOI,10.1002/essoar.10504658.1,DOI
685,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1038/s42003-020-01561-5,https://doi.org/10.1038/s42003-020-01561-5,True,high,DOI,10.1038/s42003-020-01561-5,DOI
686,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1007/s00222-021-01035-3,https://doi.org/10.1007/s00222-021-01035-3,True,high,DOI,10.1007/s00222-021-01035-3,DOI
687,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.12555,http://arxiv.org/abs/2102.12555,True,high,arXiv,,arXiv
688,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1038/s41586-021-03224-9,https://doi.org/10.1038/s41586-021-03224-9,True,high,DOI,10.1038/s41586-021-03224-9,DOI
689,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.09137,http://arxiv.org/abs/2102.09137,True,high,arXiv,,arXiv
690,,2279408463.0,,0,0,0,蓝V,https://link.springer.com/article/10.1007/s42979-020-00209-9?utm_source=weibo&utm_medium=social&utm_content=organic&utm_campaign=SRCN_4_ll01_cn_cnij_SNCS,https://link.springer.com/article/10.1007/s42979-020-00209-9?utm_source=weibo&utm_medium=social&utm_content=organic&utm_campaign=SRCN_4_ll01_cn_cnij_SNCS,True,high,DOI,10.1007/s42979-020-00209-9?utm_source=weibo&utm_medium=social&utm_content=organic&utm_campaign=SRCN_4_ll01_cn_cnij_SNCS,DOI
691,,2427364747.0,,0,0,0,蓝V,https://doi.org/10.1093/mnras/staa3986,https://doi.org/10.1093/mnras/staa3986,True,high,DOI,10.1093/mnras/staa3986,DOI
692,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.11519,http://arxiv.org/abs/2102.11519,True,high,arXiv,,arXiv
693,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.11158,http://arxiv.org/abs/2102.11158,True,high,arXiv,,arXiv
694,,2427364747.0,,0,0,0,蓝V,https://doi.org/10.1126/science.abb3363,https://doi.org/10.1126/science.abb3363,True,high,DOI,10.1126/science.abb3363,DOI
695,,1764919567.0,,0,0,0,红V,https://arxiv.org/abs/2102.04486,https://arxiv.org/abs/2102.04486,True,high,arXiv,,arXiv
696,,5329434101.0,,0,0,0,蓝V,https://www.nature.com/articles/s41586-021-03260-5?utm_source=weibo&utm_medium=social&utm_term=s41586-021-03260-5,https://www.nature.com/articles/s41586-021-03260-5?utm_source=weibo&utm_medium=social&utm_term=s41586-021-03260-5,True,high,Nature,,Nature
696,,5329434101.0,,0,0,0,蓝V,https://www.nature.com/articles/s41586-021-03277-w?utm_source=weibo&utm_medium=social&utm_term=s41586-021-03277-w,https://www.nature.com/articles/s41586-021-03277-w?utm_source=weibo&utm_medium=social&utm_term=s41586-021-03277-w,True,high,Nature,,Nature
697,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.10365,http://arxiv.org/abs/2102.10365,True,high,arXiv,,arXiv
698,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.10593,http://arxiv.org/abs/2102.10593,True,high,arXiv,,arXiv
699,,3710258141.0,,0,0,0,金V,https://www.nature.com/articles/s41586-020-2252-6,https://www.nature.com/articles/s41586-020-2252-6,True,high,Nature,,Nature
699,,3710258141.0,,0,0,0,金V,https://www.nature.com/articles/nature26142,https://www.nature.com/articles/nature26142,True,high,Nature,,Nature
700,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1038/s41467-020-20465-w,https://doi.org/10.1038/s41467-020-20465-w,True,high,DOI,10.1038/s41467-020-20465-w,DOI
701,,1730177302.0,,0,0,0,蓝V,https://doi.org/10.1101/gr.266429.120,https://doi.org/10.1101/gr.266429.120,True,high,DOI,10.1101/gr.266429.120,DOI
702,,3097251601.0,,0,0,0,蓝V,https://www.nature.com/articles/s43588-020-00022-7,https://www.nature.com/articles/s43588-020-00022-7,True,high,Nature,,Nature
703,,2427364747.0,,0,0,0,蓝V,https://doi.org/10.1016/j.neuron.2021.01.014,https://doi.org/10.1016/j.neuron.2021.01.014,True,high,DOI,10.1016/j.neuron.2021.01.014,DOI
704,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1016/j.molcel.2021.01.003,https://doi.org/10.1016/j.molcel.2021.01.003,True,high,DOI,10.1016/j.molcel.2021.01.003,DOI
705,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1038/s41396-020-00891-w,https://doi.org/10.1038/s41396-020-00891-w,True,high,DOI,10.1038/s41396-020-00891-w,DOI
706,,1730177302.0,,0,0,0,蓝V,https://doi.org/10.1029/2020JD033928,https://doi.org/10.1029/2020JD033928,True,high,DOI,10.1029/2020JD033928,DOI
707,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.01987,http://arxiv.org/abs/2102.01987,True,high,arXiv,,arXiv
708,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.01886,http://arxiv.org/abs/2102.01886,True,high,arXiv,,arXiv
709,,6245734497.0,,0,0,0,普通用户,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,https://science.sciencemag.org/cgi/doi/10.1126/science.abg0879,True,high,DOI,10.1126/science.abg0879,DOI
710,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.02885,http://arxiv.org/abs/2102.02885,True,high,arXiv,,arXiv
711,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2102.02754,http://arxiv.org/abs/2102.02754,True,high,arXiv,,arXiv
712,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1016/j.cub.2020.12.041,https://doi.org/10.1016/j.cub.2020.12.041,True,high,DOI,10.1016/j.cub.2020.12.041,DOI
713,,1870858943.0,,0,0,0,蓝V,https://www.aminer.cn/pub/5fd9f33091e0111ad2b255f2/?conf=aaai2021?f=wb,https://www.aminer.cn/pub/5fd9f33091e0111ad2b255f2/?conf=aaai2021?f=wb,True,high,AMiner,,AMiner
714,,5976873363.0,,0,0,0,普通用户,https://doi.org/10.1016/j.rse.2021.112365,https://doi.org/10.1016/j.rse.2021.112365,True,high,DOI,10.1016/j.rse.2021.112365,DOI
715,,2085920047.0,,0,0,0,蓝V,http://rail.ally.net.cn/html/2020/art_1126/240.html,http://rail.ally.net.cn/html/2020/art_1126/240.html,False,none,,,
716,,1729014640.0,,0,0,0,蓝V,https://doi.org/10.1073/pnas.2019749118,https://doi.org/10.1073/pnas.2019749118,True,high,DOI,10.1073/pnas.2019749118,DOI
717,,7472274415.0,,0,0,0,普通用户,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=41231,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=41231,True,high,hans,,hans
718,,1699305164.0,,0,0,0,普通用户,https://arxiv.org/pdf/2102.04906v2.pdf,https://arxiv.org/pdf/2102.04906v2.pdf,True,high,arXiv,,arXiv
719,,5356414944.0,,0,0,0,蓝V,https://www.nature.com/articles/s41593-021-00802-y,https://www.nature.com/articles/s41593-021-00802-y,True,high,Nature,,Nature
720,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2103.07350,http://arxiv.org/abs/2103.07350,True,high,arXiv,,arXiv
721,,5514691132.0,,0,0,0,普通用户,https://arxiv.org/abs/2103.10043,https://arxiv.org/abs/2103.10043,True,high,arXiv,,arXiv
722,,7472274415.0,,0,0,0,普通用户,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=40056,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=40056,True,high,hans,,hans
723,,5514691132.0,,0,0,0,普通用户,https://arxiv.org/abs/2103.05271,https://arxiv.org/abs/2103.05271,True,high,arXiv,,arXiv
724,,5329434101.0,,0,0,0,蓝V,https://www.nature.com/articles/s41586-021-03250-7?utm_source=weibo&utm_medium=social&utm_term=s41586-021-03250-7,https://www.nature.com/articles/s41586-021-03250-7?utm_source=weibo&utm_medium=social&utm_term=s41586-021-03250-7,True,high,Nature,,Nature
725,,3710258141.0,,0,0,0,金V,https://www.nature.com/articles/s41467-021-21670-x,https://www.nature.com/articles/s41467-021-21670-x,True,high,Nature,,Nature
726,,7472274415.0,,0,0,0,普通用户,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=40738,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=40738,True,high,hans,,hans
727,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2103.03328,http://arxiv.org/abs/2103.03328,True,high,arXiv,,arXiv
728,,5599962053.0,,0,0,0,普通用户,http://arxiv.org/abs/2103.03483,http://arxiv.org/abs/2103.03483,True,high,arXiv,,arXiv
729,,2427364747.0,,0,0,0,蓝V,https://www.nature.com/articles/s43017-020-00137-5,https://www.nature.com/articles/s43017-020-00137-5,True,high,Nature,,Nature
730,,7472274415.0,,0,0,0,普通用户,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=40483,https://www.hanspub.org/journal/PaperInformation.aspx?paperID=40483,True,high,hans,,hans
731,,2794083144.0,,0,0,0,蓝V,https://doi.org/10.1177%2F2041731420986796,https://doi.org/10.1177/2041731420986796,True,high,DOI,10.1177/2041731420986796,DOI
