weibo_id,any_paper,max_confidence,total_links,user_id,user_authentication,retweet_count,comment_count,like_count
1065,True,high,1,1729014640.0,蓝V,0,0,0
1066,True,high,1,2427364747.0,蓝V,0,0,0
1067,True,high,1,6684374689.0,蓝V,0,0,0
1068,True,high,1,2427364747.0,蓝V,0,0,0
1069,True,high,1,5976873363.0,普通用户,0,0,0
1070,True,high,1,1729014640.0,蓝V,0,0,0
1071,True,high,1,7153099325.0,黄V,0,0,0
1072,True,high,1,1894295570.0,蓝V,0,0,0
1073,True,high,1,1729014640.0,蓝V,0,0,0
1074,True,high,1,5633464636.0,蓝V,0,0,0
1075,True,high,1,2427364747.0,蓝V,0,0,0
1076,True,high,1,3710258141.0,金V,0,0,0
1077,True,high,1,2427364747.0,蓝V,0,0,0
1078,True,high,1,5976873363.0,普通用户,0,0,0
1079,True,high,1,1729014640.0,蓝V,0,0,0
1080,True,high,1,2427364747.0,蓝V,0,0,0
1081,True,high,1,3941871067.0,普通用户,0,0,0
1082,True,high,1,1729014640.0,蓝V,0,0,0
1083,True,high,1,2427364747.0,蓝V,0,0,0
1084,True,high,1,1894295570.0,蓝V,0,0,0
1085,True,high,1,2427364747.0,蓝V,0,0,0
1086,True,high,1,5356414944.0,蓝V,0,0,0
1087,True,high,1,1729014640.0,蓝V,0,0,0
1088,True,high,1,3543329232.0,蓝V,0,0,0
1089,False,none,1,2453509265.0,金V,0,0,0
1090,True,high,1,1764919567.0,红V,0,0,0
1091,True,high,1,5976873363.0,普通用户,0,0,0
1092,True,high,1,5976873363.0,普通用户,0,0,0
1093,True,high,1,5976873363.0,普通用户,0,0,0
1094,True,high,1,2427364747.0,蓝V,0,0,0
1095,False,none,1,2012581457.0,蓝V,0,0,0
1096,True,high,1,1729014640.0,蓝V,0,0,0
1097,True,high,1,2108671043.0,普通用户,0,0,0
1098,True,high,1,1894295570.0,蓝V,0,0,0
1099,True,high,1,5976873363.0,普通用户,0,0,0
1100,True,high,1,1729014640.0,蓝V,0,0,0
1101,True,high,1,1729014640.0,蓝V,0,0,0
1102,True,high,1,2108671043.0,普通用户,0,0,0
1103,True,high,1,2794083144.0,蓝V,0,0,0
1104,True,high,1,1729014640.0,蓝V,0,0,0
1105,True,high,1,1729014640.0,蓝V,0,0,0
1106,True,high,1,5976873363.0,普通用户,0,0,0
1107,True,high,1,2427364747.0,蓝V,0,0,0
1108,True,high,1,5976873363.0,普通用户,0,0,0
1109,True,high,1,2427364747.0,蓝V,0,0,0
1110,True,high,1,1729014640.0,蓝V,0,0,0
1111,True,high,1,7355567953.0,蓝V,0,0,0
1112,True,high,1,2427364747.0,蓝V,0,0,0
1113,False,none,1,2453509265.0,金V,0,0,0
1114,True,high,1,5976873363.0,普通用户,0,0,0
1115,True,high,1,1729014640.0,蓝V,0,0,0
1116,True,high,1,1870858943.0,蓝V,0,0,0
1117,True,high,1,2427364747.0,蓝V,0,0,0
1118,True,high,1,7512941083.0,普通用户,0,0,0
1119,True,high,1,1729014640.0,蓝V,0,0,0
1120,True,high,1,1894295570.0,蓝V,0,0,0
1121,True,high,1,5329434101.0,蓝V,0,0,0
1122,True,high,1,1729014640.0,蓝V,0,0,0
1123,True,high,1,2427364747.0,蓝V,0,0,0
1124,True,high,1,5976873363.0,普通用户,0,0,0
1125,True,high,1,1764919567.0,红V,0,0,0
1126,True,high,7,1729014640.0,蓝V,0,0,0
1127,True,high,7,2427364747.0,蓝V,0,0,0
1128,True,high,1,2427364747.0,蓝V,0,0,0
1129,True,high,1,1729014640.0,蓝V,0,0,0
1130,True,high,1,1870858943.0,蓝V,0,0,0
1131,True,high,2,2427364747.0,蓝V,0,0,0
1132,True,high,1,2427364747.0,蓝V,0,0,0
1133,True,high,1,5976873363.0,普通用户,0,0,0
1134,True,high,1,1894295570.0,蓝V,0,0,0
1135,True,high,1,2427364747.0,蓝V,0,0,0
1136,True,high,1,5976873363.0,普通用户,0,0,0
1137,True,high,1,5976873363.0,普通用户,0,0,0
1138,True,high,1,1729014640.0,蓝V,0,0,0
1139,True,high,1,1729014640.0,蓝V,0,0,0
1140,True,high,1,2427364747.0,蓝V,0,0,0
1141,True,high,1,1870858943.0,蓝V,0,0,0
1142,True,high,1,1729014640.0,蓝V,0,0,0
1143,True,high,1,5599962053.0,普通用户,0,0,0
1144,True,high,1,1729014640.0,蓝V,0,0,0
1145,True,high,1,5976873363.0,普通用户,0,0,0
1146,True,high,1,5599962053.0,普通用户,0,0,0
1147,True,high,1,5599962053.0,普通用户,0,0,0
1148,True,high,1,5976873363.0,普通用户,0,0,0
1149,True,high,1,2427364747.0,蓝V,0,0,0
1150,True,high,1,5599962053.0,普通用户,0,0,0
1151,True,high,1,5599962053.0,普通用户,0,0,0
1152,True,high,1,2427364747.0,蓝V,0,0,0
1153,True,high,1,5599962053.0,普通用户,0,0,0
1154,True,high,1,5599962053.0,普通用户,0,0,0
1155,True,high,1,1729014640.0,蓝V,0,0,0
1156,True,high,1,1729014640.0,蓝V,0,0,0
1157,True,high,1,1894295570.0,蓝V,0,0,0
1158,True,high,1,2427364747.0,蓝V,0,0,0
1159,True,high,1,5599962053.0,普通用户,0,0,0
1160,True,high,1,1894295570.0,蓝V,0,0,0
1161,True,high,1,5599962053.0,普通用户,0,0,0
1162,True,high,1,1764919567.0,红V,0,0,0
1163,True,high,1,5976873363.0,普通用户,0,0,0
1164,True,high,1,5976873363.0,普通用户,0,0,0
1165,True,high,1,1894295570.0,蓝V,0,0,0
1166,True,high,1,1870858943.0,蓝V,0,0,0
1167,True,high,1,1655253920.0,黄V,0,0,0
1168,True,high,1,1729014640.0,蓝V,0,0,0
1169,True,high,1,2427364747.0,蓝V,0,0,0
1170,True,high,1,2427364747.0,蓝V,0,0,0
1171,True,high,1,2427364747.0,蓝V,0,0,0
1172,True,high,1,1729014640.0,蓝V,0,0,0
1173,True,high,1,5633464636.0,蓝V,0,0,0
1174,True,high,1,1729014640.0,蓝V,0,0,0
1175,True,high,1,1870858943.0,蓝V,0,0,0
1176,True,high,1,2794083144.0,蓝V,0,0,0
1177,True,high,1,1729014640.0,蓝V,0,0,0
1178,True,high,1,2427364747.0,蓝V,0,0,0
1179,True,high,1,5976873363.0,普通用户,0,0,0
1180,True,high,1,1729014640.0,蓝V,0,0,0
1181,True,high,1,2118552594.0,黄V,0,0,0
1182,True,high,1,5599962053.0,普通用户,0,0,0
1183,True,high,1,5633464636.0,蓝V,0,0,0
1184,True,high,1,2427364747.0,蓝V,0,0,0
1185,True,high,1,5662898461.0,蓝V,0,0,0
1186,True,high,1,2427364747.0,蓝V,0,0,0
1187,True,high,1,1729014640.0,蓝V,0,0,0
1188,True,high,1,1729014640.0,蓝V,0,0,0
1189,True,high,1,5599962053.0,普通用户,0,0,0
1190,True,high,1,2427364747.0,蓝V,0,0,0
1191,True,high,1,1729014640.0,蓝V,0,0,0
1192,True,high,1,5976873363.0,普通用户,0,0,0
1193,True,high,1,5976873363.0,普通用户,0,0,0
1194,True,high,1,1729014640.0,蓝V,0,0,0
1195,True,high,1,1729014640.0,蓝V,0,0,0
1196,True,high,1,1729014640.0,蓝V,0,0,0
1197,True,high,1,3710258141.0,金V,0,0,0
1198,True,high,1,5599962053.0,普通用户,0,0,0
1199,True,high,1,5599962053.0,普通用户,0,0,0
1200,True,high,1,2427364747.0,蓝V,0,0,0
1201,True,high,1,3710258141.0,金V,0,0,0
1202,True,high,1,5599962053.0,普通用户,0,0,0
1203,True,high,1,5976873363.0,普通用户,0,0,0
1204,True,high,1,5599962053.0,普通用户,0,0,0
1205,True,high,1,5976873363.0,普通用户,0,0,0
1206,True,high,1,1169928867.0,普通用户,0,0,0
1207,True,high,1,5953063530.0,普通用户,0,0,0
1208,True,high,1,1729014640.0,蓝V,0,0,0
1209,True,high,1,5633464636.0,蓝V,0,0,0
1210,True,high,1,1453372141.0,金V,0,0,0
1211,True,high,1,1764919567.0,红V,0,0,0
1212,True,high,1,7355567953.0,蓝V,0,0,0
1213,True,high,1,5484777364.0,普通用户,0,0,0
1214,True,high,1,3941871067.0,普通用户,0,0,0
1215,True,high,1,3051047911.0,蓝V,0,0,0
1216,True,high,1,3710258141.0,金V,0,0,0
1217,True,high,1,6684374689.0,蓝V,0,0,0
1218,True,high,1,2703634217.0,红V,0,0,0
1219,True,high,1,2427364747.0,蓝V,0,0,0
1220,True,high,1,1729014640.0,蓝V,0,0,0
1221,True,high,1,1870858943.0,蓝V,0,0,0
1222,True,high,1,5329434101.0,蓝V,0,0,0
1223,True,medium,1,2194035935.0,金V,0,0,0
1224,True,high,1,2427364747.0,蓝V,0,0,0
1225,True,high,1,1729014640.0,蓝V,0,0,0
1226,True,high,1,3051047911.0,蓝V,0,0,0
1227,True,high,1,5976873363.0,普通用户,0,0,0
1228,True,high,1,5976873363.0,普通用户,0,0,0
1229,True,high,1,2427364747.0,蓝V,0,0,0
1230,True,high,1,1729014640.0,蓝V,0,0,0
1231,True,high,1,2427364747.0,蓝V,0,0,0
1232,True,high,1,1729014640.0,蓝V,0,0,0
1233,True,high,1,5976873363.0,普通用户,0,0,0
1234,True,high,1,5976873363.0,普通用户,0,0,0
1235,True,high,1,1676317545.0,蓝V,0,0,0
1236,True,high,1,1729014640.0,蓝V,0,0,0
1237,True,high,1,1729014640.0,蓝V,0,0,0
1238,True,high,1,2427364747.0,蓝V,0,0,0
1239,True,high,1,5976873363.0,普通用户,0,0,0
1240,True,high,1,2279408463.0,蓝V,0,0,0
1241,True,high,1,1729014640.0,蓝V,0,0,0
1242,True,high,1,5976873363.0,普通用户,0,0,0
1243,True,high,1,1894295570.0,蓝V,0,0,0
1244,True,high,1,2427364747.0,蓝V,0,0,0
1245,True,high,1,3710258141.0,金V,0,0,0
1246,True,high,1,5602911905.0,蓝V,0,0,0
1247,True,high,1,5976873363.0,普通用户,0,0,0
1248,True,high,1,1657470871.0,黄V,0,0,0
1249,True,high,1,2111409180.0,普通用户,0,0,0
1250,True,high,1,5329434101.0,蓝V,0,0,0
1251,True,high,1,3710258141.0,金V,0,0,0
1252,True,high,1,1870858943.0,蓝V,0,0,0
1253,True,high,1,1870858943.0,蓝V,0,0,0
1254,True,high,1,1870858943.0,蓝V,0,0,0
1255,True,high,1,1870858943.0,蓝V,0,0,0
1256,True,high,1,1870858943.0,蓝V,0,0,0
1257,True,high,1,1870858943.0,蓝V,0,0,0
1258,True,high,1,1870858943.0,蓝V,0,0,0
1259,True,high,1,1870858943.0,蓝V,0,0,0
1260,True,high,1,2427364747.0,蓝V,0,0,0
1261,True,high,1,1870858943.0,蓝V,0,0,0
1262,True,high,1,1870858943.0,蓝V,0,0,0
1263,True,high,1,1870858943.0,蓝V,0,0,0
1264,True,high,1,1870858943.0,蓝V,0,0,0
1265,True,high,1,1729014640.0,蓝V,0,0,0
1266,True,high,1,5976873363.0,普通用户,0,0,0
1267,True,high,1,7006367380.0,蓝V,0,0,0
1268,True,high,1,1727858283.0,金V,0,0,0
1269,True,high,1,1870858943.0,蓝V,0,0,0
1270,True,high,1,2427364747.0,蓝V,0,0,0
1271,True,high,1,1894295570.0,蓝V,0,0,0
1272,True,high,1,1870858943.0,蓝V,0,0,0
1273,True,high,1,1870858943.0,蓝V,0,0,0
1274,True,high,1,1870858943.0,蓝V,0,0,0
1275,True,high,1,1870858943.0,蓝V,0,0,0
1276,True,high,1,2427364747.0,蓝V,0,0,0
1277,True,high,1,3164138154.0,普通用户,0,0,0
1278,True,high,1,5976873363.0,普通用户,0,0,0
1279,True,high,1,1870858943.0,蓝V,0,0,0
1280,True,high,1,1870858943.0,蓝V,0,0,0
1281,True,high,1,1870858943.0,蓝V,0,0,0
1282,True,high,1,1870858943.0,蓝V,0,0,0
1283,True,high,1,7336252878.0,普通用户,0,0,0
1284,True,high,1,1870858943.0,蓝V,0,0,0
1285,True,high,1,1870858943.0,蓝V,0,0,0
1286,True,high,1,1894295570.0,蓝V,0,0,0
1287,True,high,1,1870858943.0,蓝V,0,0,0
1288,True,high,1,1870858943.0,蓝V,0,0,0
1289,True,high,1,1727858283.0,金V,0,0,0
1290,True,high,1,1870858943.0,蓝V,0,0,0
1291,True,high,1,1870858943.0,蓝V,0,0,0
1292,True,high,1,1870858943.0,蓝V,0,0,0
1293,True,high,1,5976873363.0,普通用户,0,0,0
1294,True,high,1,5976873363.0,普通用户,0,0,0
1295,True,high,1,1870858943.0,蓝V,0,0,0
1296,True,high,1,1870858943.0,蓝V,0,0,0
1297,True,high,1,1870858943.0,蓝V,0,0,0
1298,True,high,1,5703921756.0,蓝V,0,0,0
1299,True,high,1,1708828231.0,普通用户,0,0,0
1300,True,high,1,5329434101.0,蓝V,0,0,0
1301,True,high,1,1729014640.0,蓝V,0,0,0
1302,True,high,1,1870858943.0,蓝V,0,0,0
1303,True,high,20,1870858943.0,蓝V,0,0,0
1304,True,high,1,1870858943.0,蓝V,0,0,0
1305,True,high,1,1870858943.0,蓝V,0,0,0
1306,True,high,1,1870858943.0,蓝V,0,0,0
1307,True,high,1,1870858943.0,蓝V,0,0,0
1308,True,high,1,2008779105.0,蓝V,0,0,0
1309,True,high,1,1870858943.0,蓝V,0,0,0
1310,True,high,1,1870858943.0,蓝V,0,0,0
1311,True,high,1,1657470871.0,黄V,0,0,0
1312,True,high,1,2427364747.0,蓝V,0,0,0
1313,True,high,1,1870858943.0,蓝V,0,0,0
1314,True,high,1,1870858943.0,蓝V,0,0,0
1315,True,high,1,1870858943.0,蓝V,0,0,0
1316,True,high,1,1870858943.0,蓝V,0,0,0
1317,True,high,1,1870858943.0,蓝V,0,0,0
1318,True,high,1,2427364747.0,蓝V,0,0,0
1319,True,medium,1,1912085257.0,红V,0,0,0
1320,True,high,1,1870858943.0,蓝V,0,0,0
1321,True,high,1,1870858943.0,蓝V,0,0,0
1322,True,high,1,1870858943.0,蓝V,0,0,0
1323,True,high,1,1870858943.0,蓝V,0,0,0
1324,True,high,1,1870858943.0,蓝V,0,0,0
1325,True,high,1,1870858943.0,蓝V,0,0,0
1326,True,high,1,1870858943.0,蓝V,0,0,0
1327,True,high,1,1870858943.0,蓝V,0,0,0
1328,True,high,1,1870858943.0,蓝V,0,0,0
1329,True,high,1,1870858943.0,蓝V,0,0,0
1330,True,high,1,1870858943.0,蓝V,0,0,0
1331,True,high,1,1870858943.0,蓝V,0,0,0
1332,True,high,1,1870858943.0,蓝V,0,0,0
1333,True,high,1,1870858943.0,蓝V,0,0,0
1334,True,high,1,1870858943.0,蓝V,0,0,0
1335,True,high,1,1870858943.0,蓝V,0,0,0
1336,True,high,1,1870858943.0,蓝V,0,0,0
1337,True,high,1,1870858943.0,蓝V,0,0,0
1338,True,high,1,1870858943.0,蓝V,0,0,0
1339,True,high,1,1870858943.0,蓝V,0,0,0
1340,True,high,1,1870858943.0,蓝V,0,0,0
1341,True,high,1,1870858943.0,蓝V,0,0,0
1342,True,high,1,7724109384.0,蓝V,0,0,0
1343,True,high,1,1870858943.0,蓝V,0,0,0
1344,True,high,1,1870858943.0,蓝V,0,0,0
1345,True,high,1,1870858943.0,蓝V,0,0,0
1346,True,high,1,1894295570.0,蓝V,0,0,0
1347,True,high,1,1870858943.0,蓝V,0,0,0
1348,True,high,1,1870858943.0,蓝V,0,0,0
1349,True,high,1,1870858943.0,蓝V,0,0,0
1350,True,high,1,1870858943.0,蓝V,0,0,0
1351,True,high,1,5976873363.0,普通用户,0,0,0
1352,True,high,1,1870858943.0,蓝V,0,0,0
1353,True,high,1,1870858943.0,蓝V,0,0,0
1354,True,high,1,1870858943.0,蓝V,0,0,0
1355,True,high,1,1870858943.0,蓝V,0,0,0
1356,True,high,1,1870858943.0,蓝V,0,0,0
1357,True,high,1,1870858943.0,蓝V,0,0,0
1358,True,high,1,1870858943.0,蓝V,0,0,0
1359,True,high,1,5976873363.0,普通用户,0,0,0
1360,True,high,1,1870858943.0,蓝V,0,0,0
1361,True,high,1,1870858943.0,蓝V,0,0,0
1362,True,high,1,1870858943.0,蓝V,0,0,0
1363,True,high,1,1870858943.0,蓝V,0,0,0
1364,True,high,1,1870858943.0,蓝V,0,0,0
1365,True,high,1,1870858943.0,蓝V,0,0,0
1366,True,high,1,1870858943.0,蓝V,0,0,0
1367,True,high,1,1870858943.0,蓝V,0,0,0
1368,True,high,1,1870858943.0,蓝V,0,0,0
1369,True,high,1,1870858943.0,蓝V,0,0,0
1370,True,high,1,1870858943.0,蓝V,0,0,0
1371,True,high,1,1870858943.0,蓝V,0,0,0
1372,True,high,1,1870858943.0,蓝V,0,0,0
1373,True,high,1,1870858943.0,蓝V,0,0,0
1374,True,high,1,1870858943.0,蓝V,0,0,0
1375,True,high,1,1870858943.0,蓝V,0,0,0
1376,True,high,1,1870858943.0,蓝V,0,0,0
1377,True,medium,1,2194035935.0,金V,0,0,0
1378,True,high,1,1870858943.0,蓝V,0,0,0
1379,True,high,1,1870858943.0,蓝V,0,0,0
1380,True,high,1,1870858943.0,蓝V,0,0,0
1381,True,high,1,1870858943.0,蓝V,0,0,0
1382,True,high,1,1870858943.0,蓝V,0,0,0
1383,True,high,1,1870858943.0,蓝V,0,0,0
1384,True,high,1,1870858943.0,蓝V,0,0,0
1385,True,high,1,2897965527.0,蓝V,0,0,0
1386,True,high,1,7724109384.0,蓝V,0,0,0
1387,True,high,1,1676317545.0,蓝V,0,0,0
1388,True,high,1,1729014640.0,蓝V,0,0,0
1389,True,high,1,1727858283.0,金V,0,0,0
1390,True,high,1,1657470871.0,黄V,0,0,0
1391,True,high,1,1729014640.0,蓝V,0,0,0
1392,True,high,1,6974787068.0,红V,0,0,0
1393,True,medium,1,1912085257.0,红V,0,0,0
1394,True,high,1,1870858943.0,蓝V,0,0,0
1395,True,high,1,1870858943.0,蓝V,0,0,0
1396,True,high,1,5633464636.0,蓝V,0,0,0
1397,True,high,1,1870858943.0,蓝V,0,0,0
1398,True,high,1,1894295570.0,蓝V,0,0,0
1399,True,high,1,1727858283.0,金V,0,0,0
1400,True,high,1,6433304918.0,蓝V,0,0,0
1401,True,high,1,3710258141.0,金V,0,0,0
1402,True,high,1,7523186814.0,蓝V,0,0,0
1403,True,high,1,6433304918.0,蓝V,0,0,0
1404,True,high,1,6433304918.0,蓝V,0,0,0
1405,True,high,1,6433304918.0,蓝V,0,0,0
1406,True,high,2,3710258141.0,金V,0,0,0
1407,True,high,1,1918726583.0,普通用户,0,0,0
1408,True,high,1,1870858943.0,蓝V,0,0,0
1409,True,high,1,3710258141.0,金V,0,0,0
1410,True,high,1,1870858943.0,蓝V,0,0,0
1411,True,high,1,1729014640.0,蓝V,0,0,0
1412,True,high,1,2279408463.0,蓝V,0,0,0
1413,True,high,1,1870858943.0,蓝V,0,0,0
1414,True,high,1,1870858943.0,蓝V,0,0,0
1415,True,high,1,1870858943.0,蓝V,0,0,0
1416,True,high,1,6433304918.0,蓝V,0,0,0
1417,True,high,1,6433304918.0,蓝V,0,0,0
1418,True,high,1,1870858943.0,蓝V,0,0,0
1419,True,high,1,1870858943.0,蓝V,0,0,0
1420,True,high,1,6433304918.0,蓝V,0,0,0
1421,True,high,1,6433304918.0,蓝V,0,0,0
1422,True,high,1,6433304918.0,蓝V,0,0,0
1423,True,high,1,6433304918.0,蓝V,0,0,0
1424,True,high,9,1870858943.0,蓝V,0,0,0
1425,True,high,1,1870858943.0,蓝V,0,0,0
1426,True,high,1,1870858943.0,蓝V,0,0,0
1427,True,high,1,1870858943.0,蓝V,0,0,0
1428,True,high,1,1870858943.0,蓝V,0,0,0
1429,True,high,1,1870858943.0,蓝V,0,0,0
1430,True,high,1,1870858943.0,蓝V,0,0,0
1431,True,high,1,1870858943.0,蓝V,0,0,0
1432,True,high,1,6433304918.0,蓝V,0,0,0
1433,True,high,1,1870858943.0,蓝V,0,0,0
1434,True,high,1,1894295570.0,蓝V,0,0,0
1435,True,high,1,1676317545.0,蓝V,0,0,0
1436,True,high,1,1870858943.0,蓝V,0,0,0
1437,True,high,1,1870858943.0,蓝V,0,0,0
1438,True,high,1,1870858943.0,蓝V,0,0,0
1439,True,high,1,1870858943.0,蓝V,0,0,0
1440,True,high,1,6433304918.0,蓝V,0,0,0
1441,True,high,1,1729014640.0,蓝V,0,0,0
1442,True,high,1,1870858943.0,蓝V,0,0,0
1443,True,high,1,6433304918.0,蓝V,0,0,0
1444,True,high,1,1870858943.0,蓝V,0,0,0
1445,True,high,1,1870858943.0,蓝V,0,0,0
1446,True,high,1,6433304918.0,蓝V,0,0,0
1447,True,high,1,5633464636.0,蓝V,0,0,0
1448,True,high,1,7724109384.0,蓝V,0,0,0
1449,True,high,1,2427364747.0,蓝V,0,0,0
1450,True,high,1,1894295570.0,蓝V,0,0,0
1451,True,high,1,6433304918.0,蓝V,0,0,0
1452,True,high,1,6433304918.0,蓝V,0,0,0
1453,True,high,1,6433304918.0,蓝V,0,0,0
1454,True,high,1,1830516311.0,普通用户,0,0,0
1455,True,high,1,5976873363.0,普通用户,0,0,0
1456,True,high,1,6433304918.0,蓝V,0,0,0
1457,True,high,1,1729014640.0,蓝V,0,0,0
1458,True,high,1,2427364747.0,蓝V,0,0,0
1459,True,high,1,6433304918.0,蓝V,0,0,0
1460,True,high,1,1870858943.0,蓝V,0,0,0
1461,True,high,1,5953063530.0,普通用户,0,0,0
1462,True,high,1,6433304918.0,蓝V,0,0,0
1463,True,high,1,6433304918.0,蓝V,0,0,0
1464,True,high,1,1870858943.0,蓝V,0,0,0
1465,True,high,1,1870858943.0,蓝V,0,0,0
1466,True,high,1,1870858943.0,蓝V,0,0,0
1467,True,high,1,1870858943.0,蓝V,0,0,0
1468,True,high,1,1870858943.0,蓝V,0,0,0
1469,True,high,1,1870858943.0,蓝V,0,0,0
1470,True,high,1,5510110713.0,蓝V,0,0,0
1471,True,high,1,1870858943.0,蓝V,0,0,0
1472,True,high,1,5976873363.0,普通用户,0,0,0
1473,True,high,1,5976873363.0,普通用户,0,0,0
1474,True,high,1,1870858943.0,蓝V,0,0,0
1475,True,high,1,1870858943.0,蓝V,0,0,0
1476,True,high,1,5329434101.0,蓝V,0,0,0
1477,True,high,1,1870858943.0,蓝V,0,0,0
1478,True,high,1,1870858943.0,蓝V,0,0,0
1479,True,high,1,1870858943.0,蓝V,0,0,0
1480,True,high,2,3710258141.0,金V,0,0,0
1481,True,high,1,1404601825.0,普通用户,0,0,0
1482,True,high,1,6433304918.0,蓝V,0,0,0
1483,True,high,1,1870858943.0,蓝V,0,0,0
1484,True,high,1,1870858943.0,蓝V,0,0,0
1485,True,high,1,1870858943.0,蓝V,0,0,0
1486,True,high,1,1870858943.0,蓝V,0,0,0
1487,True,high,1,1870858943.0,蓝V,0,0,0
1488,True,high,1,1870858943.0,蓝V,0,0,0
1489,True,high,1,1870858943.0,蓝V,0,0,0
1490,True,high,1,1870858943.0,蓝V,0,0,0
1491,True,high,1,1870858943.0,蓝V,0,0,0
1492,True,high,1,1870858943.0,蓝V,0,0,0
1493,True,high,1,1870858943.0,蓝V,0,0,0
1494,True,high,1,1870858943.0,蓝V,0,0,0
1495,True,high,1,1870858943.0,蓝V,0,0,0
1496,True,high,1,1870858943.0,蓝V,0,0,0
1497,True,high,1,1870858943.0,蓝V,0,0,0
1498,True,high,1,1870858943.0,蓝V,0,0,0
1499,True,high,1,6433304918.0,蓝V,0,0,0
1500,True,high,1,2427364747.0,蓝V,0,0,0
1501,True,high,1,2427364747.0,蓝V,0,0,0
1502,True,high,1,2427364747.0,蓝V,0,0,0
1503,True,high,1,1870858943.0,蓝V,0,0,0
1504,True,high,1,1727858283.0,金V,0,0,0
1505,True,high,1,6433304918.0,蓝V,0,0,0
1506,True,high,1,1764919567.0,红V,0,0,0
1507,True,high,1,1870858943.0,蓝V,0,0,0
1508,True,high,1,1870858943.0,蓝V,0,0,0
1509,True,high,1,1870858943.0,蓝V,0,0,0
1510,True,high,1,1870858943.0,蓝V,0,0,0
1511,True,high,1,1870858943.0,蓝V,0,0,0
1512,True,high,1,1870858943.0,蓝V,0,0,0
1513,True,high,1,1870858943.0,蓝V,0,0,0
1514,True,high,1,1870858943.0,蓝V,0,0,0
1515,True,high,1,1894295570.0,蓝V,0,0,0
1516,True,high,1,2427364747.0,蓝V,0,0,0
1517,True,high,1,1870858943.0,蓝V,0,0,0
1518,True,high,1,1870858943.0,蓝V,0,0,0
1519,True,high,1,1870858943.0,蓝V,0,0,0
1520,True,high,1,1870858943.0,蓝V,0,0,0
1521,True,high,1,6433304918.0,蓝V,0,0,0
1522,True,high,1,6433304918.0,蓝V,0,0,0
1523,True,high,1,1729014640.0,蓝V,0,0,0
1524,True,high,1,1870858943.0,蓝V,0,0,0
1525,True,high,1,1870858943.0,蓝V,0,0,0
1526,True,high,1,6433304918.0,蓝V,0,0,0
1527,True,high,1,6433304918.0,蓝V,0,0,0
1528,True,high,1,6433304918.0,蓝V,0,0,0
1529,True,high,1,6433304918.0,蓝V,0,0,0
1530,True,high,1,7453555440.0,普通用户,0,0,0
1531,True,high,1,1870858943.0,蓝V,0,0,0
1532,True,high,1,1870858943.0,蓝V,0,0,0
1533,True,high,1,1870858943.0,蓝V,0,0,0
1534,True,high,1,1870858943.0,蓝V,0,0,0
1535,True,high,1,1870858943.0,蓝V,0,0,0
1536,True,high,1,1870858943.0,蓝V,0,0,0
1537,True,high,1,1870858943.0,蓝V,0,0,0
1538,True,high,1,1870858943.0,蓝V,0,0,0
1539,True,high,1,1870858943.0,蓝V,0,0,0
1540,True,high,1,3710258141.0,金V,0,0,0
1541,True,high,1,6433304918.0,蓝V,0,0,0
1542,True,high,1,1870858943.0,蓝V,0,0,0
1543,True,high,1,1870858943.0,蓝V,0,0,0
1544,True,high,1,1870858943.0,蓝V,0,0,0
1545,True,high,1,1870858943.0,蓝V,0,0,0
1546,True,high,1,1870858943.0,蓝V,0,0,0
1547,True,high,2,1887344341.0,蓝V,0,0,0
1548,True,high,1,5976873363.0,普通用户,0,0,0
1549,True,high,1,1727858283.0,金V,0,0,0
1550,True,high,1,6974787068.0,红V,0,0,0
1551,True,high,1,7724109384.0,蓝V,0,0,0
1552,True,high,1,1870858943.0,蓝V,0,0,0
1553,True,high,1,1812166904.0,黄V,0,0,0
1554,True,high,1,1870858943.0,蓝V,0,0,0
1555,True,high,1,1870858943.0,蓝V,0,0,0
1556,True,high,1,1870858943.0,蓝V,0,0,0
1557,True,high,1,1870858943.0,蓝V,0,0,0
1558,True,high,1,6433304918.0,蓝V,0,0,0
1559,True,high,1,6433304918.0,蓝V,0,0,0
1560,True,high,1,6433304918.0,蓝V,0,0,0
1561,True,high,1,6433304918.0,蓝V,0,0,0
1562,True,high,1,1870858943.0,蓝V,0,0,0
1563,True,high,1,6433304918.0,蓝V,0,0,0
1564,True,high,2,6433304918.0,蓝V,0,0,0
1565,True,high,1,6433304918.0,蓝V,0,0,0
1566,True,high,1,1870858943.0,蓝V,0,0,0
1567,True,high,1,6433304918.0,蓝V,0,0,0
1568,True,high,1,6433304918.0,蓝V,0,0,0
1569,True,high,1,6433304918.0,蓝V,0,0,0
1570,True,high,1,6433304918.0,蓝V,0,0,0
1571,True,high,1,1870858943.0,蓝V,0,0,0
1572,True,high,1,1870858943.0,蓝V,0,0,0
1573,True,high,1,6433304918.0,蓝V,0,0,0
1574,True,high,1,3710258141.0,金V,0,0,0
1575,True,high,1,6433304918.0,蓝V,0,0,0
1576,True,high,1,1870858943.0,蓝V,0,0,0
1577,True,high,1,6433304918.0,蓝V,0,0,0
1578,True,high,1,1870858943.0,蓝V,0,0,0
1579,True,high,1,1870858943.0,蓝V,0,0,0
1580,True,high,1,1830516311.0,普通用户,0,0,0
1581,True,high,1,6433304918.0,蓝V,0,0,0
1582,True,high,1,1870858943.0,蓝V,0,0,0
1583,True,high,1,1870858943.0,蓝V,0,0,0
